Student ID,Name,Subject Name,Grade,Remarks,Teacher Exp,Attendance (%),Parental Education,Gender,CGPA
885,Student_885,Machine Learning,9,1,1,61.54372081671853,Postgraduate,Female,9.181818181818182
885,Student_885,Design and Analysis of Algorithms,10,1,3,61.54372081671853,Postgraduate,Female,9.181818181818182
885,Student_885,Computer Organization and Architecture,10,4,1,61.54372081671853,Postgraduate,Female,9.181818181818182
885,Student_885,Microprocessor and Microcontroller,7,4,2,61.54372081671853,Postgraduate,Female,9.181818181818182
885,Student_885,Economics for Engineers,9,3,1,61.54372081671853,Postgraduate,Female,9.181818181818182
885,Student_885,Database Management System Laboratory,7,4,3,61.54372081671853,Postgraduate,Female,9.181818181818182
885,Student_885,Machine Learning Laboratory,10,4,0,61.54372081671853,Postgraduate,Female,9.181818181818182
886,Student_886,Database Management System,9,1,0,84.51552078079087,Graduate,Male,8.636363636363637
886,Student_886,Machine Learning,8,1,1,84.51552078079087,Graduate,Male,8.636363636363637
886,Student_886,Design and Analysis of Algorithms,9,5,2,84.51552078079087,Graduate,Male,8.636363636363637
886,Student_886,Computer Organization and Architecture,9,4,3,84.51552078079087,Graduate,Male,8.636363636363637
886,Student_886,Microprocessor and Microcontroller,7,5,2,84.51552078079087,Graduate,Male,8.636363636363637
886,Student_886,Economics for Engineers,10,4,2,84.51552078079087,Graduate,Male,8.636363636363637
886,Student_886,Database Management System Laboratory,9,2,3,84.51552078079087,Graduate,Male,8.636363636363637
886,Student_886,Machine Learning Laboratory,7,4,1,84.51552078079087,Graduate,Male,8.636363636363637
887,Student_887,Database Management System,9,2,0,84.98862160328214,Postgraduate,Female,8.636363636363637
887,Student_887,Machine Learning,9,1,2,84.98862160328214,Postgraduate,Female,8.636363636363637
887,Student_887,Design and Analysis of Algorithms,10,2,1,84.98862160328214,Postgraduate,Female,8.636363636363637
887,Student_887,Computer Organization and Architecture,9,1,3,84.98862160328214,Postgraduate,Female,8.636363636363637
887,Student_887,Microprocessor and Microcontroller,6,0,3,84.98862160328214,Postgraduate,Female,8.636363636363637
887,Student_887,Economics for Engineers,9,3,2,84.98862160328214,Postgraduate,Female,8.636363636363637
887,Student_887,Database Management System Laboratory,5,2,0,84.98862160328214,Postgraduate,Female,8.636363636363637
887,Student_887,Machine Learning Laboratory,10,2,2,84.98862160328214,Postgraduate,Female,8.636363636363637
888,Student_888,Database Management System,9,5,1,55.0,High School,Female,8.909090909090908
888,Student_888,Machine Learning,9,0,2,55.0,High School,Female,8.909090909090908
888,Student_888,Design and Analysis of Algorithms,10,1,3,55.0,High School,Female,8.909090909090908
888,Student_888,Computer Organization and Architecture,7,5,2,55.0,High School,Female,8.909090909090908
888,Student_888,Microprocessor and Microcontroller,8,1,2,55.0,High School,Female,8.909090909090908
888,Student_888,Economics for Engineers,10,4,1,55.0,High School,Female,8.909090909090908
888,Student_888,Database Management System Laboratory,10,0,3,55.0,High School,Female,8.909090909090908
888,Student_888,Machine Learning Laboratory,10,5,1,55.0,High School,Female,8.909090909090908
889,Student_889,Database Management System,10,4,0,78.27639236721421,Postgraduate,Female,8.0
889,Student_889,Machine Learning,8,5,1,78.27639236721421,Postgraduate,Female,8.0
889,Student_889,Design and Analysis of Algorithms,6,0,0,78.27639236721421,Postgraduate,Female,8.0
889,Student_889,Computer Organization and Architecture,10,4,1,78.27639236721421,Postgraduate,Female,8.0
889,Student_889,Microprocessor and Microcontroller,8,1,2,78.27639236721421,Postgraduate,Female,8.0
889,Student_889,Economics for Engineers,5,2,2,78.27639236721421,Postgraduate,Female,8.0
889,Student_889,Database Management System Laboratory,10,0,2,78.27639236721421,Postgraduate,Female,8.0
889,Student_889,Machine Learning Laboratory,9,4,3,78.27639236721421,Postgraduate,Female,8.0
890,Student_890,Database Management System,6,4,3,75.57375553806982,Postgraduate,Male,8.045454545454545
890,Student_890,Machine Learning,9,0,3,75.57375553806982,Postgraduate,Male,8.045454545454545
890,Student_890,Design and Analysis of Algorithms,8,1,1,75.57375553806982,Postgraduate,Male,8.045454545454545
890,Student_890,Computer Organization and Architecture,9,5,3,75.57375553806982,Postgraduate,Male,8.045454545454545
890,Student_890,Microprocessor and Microcontroller,8,3,3,75.57375553806982,Postgraduate,Male,8.045454545454545
890,Student_890,Economics for Engineers,7,2,3,75.57375553806982,Postgraduate,Male,8.045454545454545
890,Student_890,Database Management System Laboratory,9,5,2,75.57375553806982,Postgraduate,Male,8.045454545454545
890,Student_890,Machine Learning Laboratory,10,0,3,75.57375553806982,Postgraduate,Male,8.045454545454545
891,Student_891,Database Management System,9,5,0,87.04001130085652,Postgraduate,Male,9.363636363636363
891,Student_891,Machine Learning,10,4,2,87.04001130085652,Postgraduate,Male,9.363636363636363
891,Student_891,Design and Analysis of Algorithms,8,3,2,87.04001130085652,Postgraduate,Male,9.363636363636363
891,Student_891,Computer Organization and Architecture,10,0,2,87.04001130085652,Postgraduate,Male,9.363636363636363
891,Student_891,Microprocessor and Microcontroller,9,1,0,87.04001130085652,Postgraduate,Male,9.363636363636363
891,Student_891,Economics for Engineers,10,3,2,87.04001130085652,Postgraduate,Male,9.363636363636363
891,Student_891,Database Management System Laboratory,10,0,0,87.04001130085652,Postgraduate,Male,9.363636363636363
891,Student_891,Machine Learning Laboratory,10,3,2,87.04001130085652,Postgraduate,Male,9.363636363636363
892,Student_892,Database Management System,9,4,3,70.43005961443541,Graduate,Female,8.181818181818182
892,Student_892,Machine Learning,6,5,0,70.43005961443541,Graduate,Female,8.181818181818182
892,Student_892,Design and Analysis of Algorithms,8,3,0,70.43005961443541,Graduate,Female,8.181818181818182
892,Student_892,Computer Organization and Architecture,10,2,3,70.43005961443541,Graduate,Female,8.181818181818182
892,Student_892,Microprocessor and Microcontroller,6,3,0,70.43005961443541,Graduate,Female,8.181818181818182
892,Student_892,Economics for Engineers,10,4,2,70.43005961443541,Graduate,Female,8.181818181818182
892,Student_892,Database Management System Laboratory,7,3,0,70.43005961443541,Graduate,Female,8.181818181818182
892,Student_892,Machine Learning Laboratory,8,4,3,70.43005961443541,Graduate,Female,8.181818181818182
893,Student_893,Database Management System,7,3,1,61.27028418441413,High School,Female,8.409090909090908
893,Student_893,Machine Learning,7,4,1,61.27028418441413,High School,Female,8.409090909090908
893,Student_893,Design and Analysis of Algorithms,8,5,0,61.27028418441413,High School,Female,8.409090909090908
893,Student_893,Computer Organization and Architecture,10,5,3,61.27028418441413,High School,Female,8.409090909090908
893,Student_893,Microprocessor and Microcontroller,9,4,3,61.27028418441413,High School,Female,8.409090909090908
893,Student_893,Economics for Engineers,10,5,1,61.27028418441413,High School,Female,8.409090909090908
893,Student_893,Database Management System Laboratory,9,4,0,61.27028418441413,High School,Female,8.409090909090908
893,Student_893,Machine Learning Laboratory,5,4,1,61.27028418441413,High School,Female,8.409090909090908
894,Student_894,Database Management System,6,1,0,70.9234303153681,Graduate,Male,9.181818181818182
894,Student_894,Machine Learning,9,2,2,70.9234303153681,Graduate,Male,9.181818181818182
894,Student_894,Design and Analysis of Algorithms,10,0,0,70.9234303153681,Graduate,Male,9.181818181818182
894,Student_894,Computer Organization and Architecture,10,1,2,70.9234303153681,Graduate,Male,9.181818181818182
894,Student_894,Microprocessor and Microcontroller,9,0,0,70.9234303153681,Graduate,Male,9.181818181818182
894,Student_894,Economics for Engineers,10,5,2,70.9234303153681,Graduate,Male,9.181818181818182
894,Student_894,Database Management System Laboratory,10,0,2,70.9234303153681,Graduate,Male,9.181818181818182
894,Student_894,Machine Learning Laboratory,10,1,0,70.9234303153681,Graduate,Male,9.181818181818182
895,Student_895,Database Management System,10,2,1,68.06536971653568,High School,Male,9.454545454545455
895,Student_895,Machine Learning,10,3,1,68.06536971653568,High School,Male,9.454545454545455
895,Student_895,Design and Analysis of Algorithms,10,5,0,68.06536971653568,High School,Male,9.454545454545455
895,Student_895,Computer Organization and Architecture,10,1,2,68.06536971653568,High School,Male,9.454545454545455
895,Student_895,Microprocessor and Microcontroller,9,3,0,68.06536971653568,High School,Male,9.454545454545455
895,Student_895,Economics for Engineers,8,4,1,68.06536971653568,High School,Male,9.454545454545455
895,Student_895,Database Management System Laboratory,10,1,2,68.06536971653568,High School,Male,9.454545454545455
895,Student_895,Machine Learning Laboratory,7,3,3,68.06536971653568,High School,Male,9.454545454545455
896,Student_896,Database Management System,10,1,2,56.78649790857859,Graduate,Female,9.227272727272727
896,Student_896,Machine Learning,9,1,0,56.78649790857859,Graduate,Female,9.227272727272727
896,Student_896,Design and Analysis of Algorithms,7,2,1,56.78649790857859,Graduate,Female,9.227272727272727
896,Student_896,Computer Organization and Architecture,10,5,1,56.78649790857859,Graduate,Female,9.227272727272727
896,Student_896,Microprocessor and Microcontroller,10,5,3,56.78649790857859,Graduate,Female,9.227272727272727
896,Student_896,Economics for Engineers,10,4,0,56.78649790857859,Graduate,Female,9.227272727272727
896,Student_896,Database Management System Laboratory,9,2,1,56.78649790857859,Graduate,Female,9.227272727272727
896,Student_896,Machine Learning Laboratory,9,5,3,56.78649790857859,Graduate,Female,9.227272727272727
897,Student_897,Database Management System,8,3,2,66.02069106619943,Postgraduate,Female,8.954545454545455
897,Student_897,Machine Learning,10,1,0,66.02069106619943,Postgraduate,Female,8.954545454545455
897,Student_897,Design and Analysis of Algorithms,8,1,0,66.02069106619943,Postgraduate,Female,8.954545454545455
897,Student_897,Computer Organization and Architecture,9,4,3,66.02069106619943,Postgraduate,Female,8.954545454545455
897,Student_897,Microprocessor and Microcontroller,9,1,0,66.02069106619943,Postgraduate,Female,8.954545454545455
897,Student_897,Economics for Engineers,10,1,3,66.02069106619943,Postgraduate,Female,8.954545454545455
897,Student_897,Database Management System Laboratory,10,3,3,66.02069106619943,Postgraduate,Female,8.954545454545455
897,Student_897,Machine Learning Laboratory,8,0,0,66.02069106619943,Postgraduate,Female,8.954545454545455
898,Student_898,Database Management System,10,1,2,81.30679862097881,High School,Female,9.045454545454545
898,Student_898,Machine Learning,10,2,2,81.30679862097881,High School,Female,9.045454545454545
898,Student_898,Design and Analysis of Algorithms,9,5,3,81.30679862097881,High School,Female,9.045454545454545
898,Student_898,Computer Organization and Architecture,10,1,3,81.30679862097881,High School,Female,9.045454545454545
898,Student_898,Microprocessor and Microcontroller,5,4,3,81.30679862097881,High School,Female,9.045454545454545
898,Student_898,Economics for Engineers,10,0,3,81.30679862097881,High School,Female,9.045454545454545
898,Student_898,Database Management System Laboratory,8,4,3,81.30679862097881,High School,Female,9.045454545454545
898,Student_898,Machine Learning Laboratory,10,0,1,81.30679862097881,High School,Female,9.045454545454545
899,Student_899,Database Management System,10,0,3,80.67870362337541,Graduate,Female,8.727272727272727
899,Student_899,Machine Learning,9,3,2,80.67870362337541,Graduate,Female,8.727272727272727
899,Student_899,Design and Analysis of Algorithms,10,4,2,80.67870362337541,Graduate,Female,8.727272727272727
899,Student_899,Computer Organization and Architecture,6,4,3,80.67870362337541,Graduate,Female,8.727272727272727
899,Student_899,Microprocessor and Microcontroller,10,4,0,80.67870362337541,Graduate,Female,8.727272727272727
899,Student_899,Economics for Engineers,8,1,1,80.67870362337541,Graduate,Female,8.727272727272727
899,Student_899,Database Management System Laboratory,8,2,0,80.67870362337541,Graduate,Female,8.727272727272727
899,Student_899,Machine Learning Laboratory,9,2,0,80.67870362337541,Graduate,Female,8.727272727272727
900,Student_900,Database Management System,10,2,3,83.09114332955059,High School,Female,8.954545454545455
900,Student_900,Machine Learning,10,4,0,83.09114332955059,High School,Female,8.954545454545455
900,Student_900,Design and Analysis of Algorithms,9,1,2,83.09114332955059,High School,Female,8.954545454545455
900,Student_900,Computer Organization and Architecture,9,0,1,83.09114332955059,High School,Female,8.954545454545455
900,Student_900,Microprocessor and Microcontroller,7,3,0,83.09114332955059,High School,Female,8.954545454545455
900,Student_900,Economics for Engineers,9,5,1,83.09114332955059,High School,Female,8.954545454545455
900,Student_900,Database Management System Laboratory,9,4,0,83.09114332955059,High School,Female,8.954545454545455
900,Student_900,Machine Learning Laboratory,8,1,1,83.09114332955059,High School,Female,8.954545454545455
901,Student_901,Database Management System,9,3,0,60.24128902898588,Graduate,Female,8.863636363636363
901,Student_901,Machine Learning,10,2,1,60.24128902898588,Graduate,Female,8.863636363636363
901,Student_901,Design and Analysis of Algorithms,10,0,2,60.24128902898588,Graduate,Female,8.863636363636363
901,Student_901,Computer Organization and Architecture,8,0,3,60.24128902898588,Graduate,Female,8.863636363636363
901,Student_901,Microprocessor and Microcontroller,10,1,1,60.24128902898588,Graduate,Female,8.863636363636363
901,Student_901,Economics for Engineers,6,1,0,60.24128902898588,Graduate,Female,8.863636363636363
901,Student_901,Database Management System Laboratory,9,0,2,60.24128902898588,Graduate,Female,8.863636363636363
901,Student_901,Machine Learning Laboratory,9,2,0,60.24128902898588,Graduate,Female,8.863636363636363
